# Русский языковой файл
# all entries must contain a string number, followed by a space, followed by a string, ended by a pound character
# lines beginning with pound character are a comment
# blank lines are ignored

1 null#

# Endgame.
2644 "Наш доступ к силе только расширился с тех пор, как Вы убрали Херкса."#
2645 "Позвольте нам поблагодарить вас за то, что Вы передали нам его баронство."#

# Orpheus death.
2646 "Невозможно!!!"#
2647 "Насекомое, я использую твою душу, чтобы обернуть все вспять!"#

# Erudyce death.
2648 "Будь ты проклят!!!"#
2649 "Большая ошибка, идиот. Настало время страдать."#

# Orpheus giggles.
2650 "Ах ха ха ха ха ха хаах!!"#
# Erudyce giggles.
2651 "Ах ха ха ха ха ха ха хах хаах!"#


# NPC Chatter. Groups of 10 lines for each NPC type
2700 type:seq#
2701 %s
 Я смотрю, ты социальный зверь, %s. Я за тобой не поспеваю!#
2702 %s
 Ты уверен, что достаточно отдохнул, %s?#
2703 %s
 Сначала ты побеждаешь Барона, и теперь ты все еще обходишь Шута вроде меня!#
2704 %s
 Теперь ты расслабишься, верно, %s?#
2705 %s
 ...#

2710 type:rand#
2711 %s
 Все вернулись в свои магазину, будто ничего и не произошло.#
2712 %s
 Лавочники Гамлета стали крепче после того, как выжили в подземелье Барона.#

2720 type:rand#
2721 %s
 Как я смогу тебя отблагодарить %s? *ик!*#
2722 %s
 Я люблю тебя, чувак. Типа, серьезно, %s, Люблю тебя. *ик!*#

2730 type:seq#
2731 %s
 Для всех - это секрет.#
2732 %s
 Раньше это было фойе особняка Барона.#
2733 %s
 Мы переделываем интерьер для нашего следующего правителя.#
2734 %s
 Мы хотим забыть все о Герксе.#
2735 %s
 Для всех - это секрет.#
2736 %s
 ...#

2740 type:seq#
2741 %s
 Я пытался пробраться в Кристальные Пещеры, но барьер остановил меня.#
2742 %s
 Возможно, Гильдия Магов воздвигла этот барьер.#
2743 %s
 Я из далекого города, член Гильдии Охотников.#
2744 %s
 В этом округе Гамлета нет Гильдии Охотников.#
2745 %s
 Думаю, Маги и Охотники не так уж хорошо ладят.#
2746 %s
 Охотники убивают плохих парней. Иногда они - волшебники.#
2747 %s
 Никаких обид, просто не будь плохим парнем!#
2748 %s
 ...#

2750 type:rand#
2751 %s
 Странно ли, что у меня возникает желание вернуться в шахту?#
2752 %s
 Небо здесь такое большое. Мне страшно.#
2753 %s
 Шахты, подземелье Геркса, находятся за этими воротами.#
2754 %s
 Может быть, я просто вернусь ненадолго.#

2760 type:seq#
2761 %s
 Гильдия магов, должно быть, что-то замышляет.#
2762 %s
 У гильдий всегда слишком много секретов.#
2763 %s
 Я слышал, что Мерлин поссорился с Гильдией магов.#
2764 %s
 Держу пари, Херкс связан с Архимагистрами Орфеем и Эвредикой.#
2765 %s
 Даже не пытайся заставить меня говорить про Гильдию Охотников.#
2766 %s
 Я слышал, что Гильдия Каменщиков работает на Церковь.#
2767 %s
 У Церкви есть секреты, но они также помогают бедным.#
2768 %s
 А Церковь - гильдия? Спрашиваю для друга.#
2769 %s
 ...#

2770 type:seq#
2771 %s
 С возвращением, %s. Я надеюсь, ты отдохнул.#
2772 %s
 Волшебники внутри могут все объяснить.#
2773 %s
 Я? Нет, я просто привратник.#
2774 %s
 Многие приходят и уходят, %s. Членство не требуется.#
2775 %s
 Раньше Мерлин часто заходил, но потом просто перестал.#
2776 %s
 Если подумать, Геркс раньше регулярно сюда заглядывал.#
2777 %s
 Геркс после каждого визита, уходил сердитым.#
2778 %s
 Жаль, что я не мог видеть лицо Геркса, когда ты появился...#
2779 %s
 ...#

2780 type:seq#
2781 %s
 Барон хотел основать шахту в Кристальных Пещерах.#
2782 %s
 Архимагистры отказались разрешать Герксу копать там.#
2783 %s
 Геркс предложил много грантов Гильдии Магов.#
2784 %s
 Я думаю, Геркс ожидал благосклонности от Архимагистров.#
2785 %s
 В конце концов Геркс сдался и перестал просить помощь Гильдии.#
2786 %s
 Все обернулось плохо, но могло быть и хуже.#
2787 %s
 ...#

2790 type:seq#
2791 %s
 Мерлин рассказал нам об опасной магии, найденной Герксом.#
2792 %s
 Мы ничего не слышали о Мерлине, когда он ушел, чтобы остановить Геркса.#
2793 %s
 До меня доходили слухи о новом письме от Мерлина, но я его не видел.#
2794 %s
 Знаешь, Мерлин никогда не был официальным членом Гильдии магов.#
2795 %s
 Некоторым людям просто нужна независимость. Я уважаю это.#
2796 %s
 ...#

2800 type:seq#
2801 %s
 После того, как Геркса заперли, Архимагистры отправились в Кристальные Пещеры.#
2802 %s
 Я думаю, они хотели посмотреть, из-за чего весь сыр-бор.#
2803 %s
 Если бы не Архимагистры, Геркс собрал бы здесь армию.#
2804 %s
 Мы бы никогда не смогли придумать, как запереть Геркса. #
2805 %s
 Я думаю, Эвридика и Орфей знали, что запечатать Геркса недостаточно.#
2806 %s
 ...#

2810 type:seq#
2811 %s
 Могущественные монстры начали выходить из Кристальных Пещер.#
2812 %s
 Гильдии пришлось запечатать пещеры, чтобы уберечь Гамлет от разрушения.#
2813 %s
 Я надеюсь, что с Архимагистрами внутри все в порядке.#
2814 %s
 Я очень надеюсь, что эти монстры не имеют отношения к их исследованиям.#
2815 %s
 Орфей очень целеустремлен. Ничто не может остановить его.#
2816 %s
 Эвредика любит влиять на происходящее из-за кулис.#
2817 %s
 ...#

2820 type:seq#
2821 %s
 Я ощутил силу, исходящую от сферы, когда ты поставил ее на пьедестал.#
2822 %s
 Интересно, почему Геркс не использовал эту силу, чтобы сбежать из подземелья.#
2823 %s
 Я смог собрать часть силы, которую высвободила сфера Геркса.#
2824 %s
 Этот портал пробивает печать на Пещерах, используя силу сферы.#
2825 %s
 Архимагистры Орфей и Эвредика помогут вернуть все в норму.#
2826 %s
 Должно быть, они узнали что-то о силе, которую обнаружил Геркс.#
2827 %s
 ...#

2830 type:seq#
2831 %s
 Не беспокойся %s, Я знаю кто ты.#
2832 %s
 Я хотел встретиться с Вами до того, как ты покинул город.#
2833 %s
 Я? Я один из уважаемых членов Гильдии Торговцев.#
2834 %s
 Я заинтересован только редчайшими
 артефактами на земле.              
 В частности, сферами Магов, которые были украдены Герксом.#
2835 %s
 Если вам посчастливилось вернуть какую-либо из них,
 я был бы готов взамен расстаться с одной из своих ценных вещей.#
2836 %s
 Видишь ли, такой высокопоставленный член
 гильдии, как я, может забрать у них 
 все до последней монеты с их
 драгоценными сферами!#
2837 %s
 Я знаю, у тебя слишком доброе сердце, чтобы сделать это.#
2838 %s
 Так что все зависит от тебя.                
 Оставь их мне и я ничего не скажу 
 о нашей небольшой встрече.#
2839 %s
 ...#

2850 type:rand#
2851 %s Response 1.#

2860 type:rand#
2861 %s Response 1.#

# 2900 - 2949 More effects text:
2900 Фу, это зелье было проклято!#
2901 Вы чувствуете себя тяжелым...#
2902 Вы чувствуете себя медленным...#
2903 Вы чувствуете послевкусие яда.#
2904 Святилище дарует силу духа и могущество!#
2905 Ваше заклинание не оказало эффекта на %s!#
2906 Ваше заклинание не оказало эффекта на %s!#
2907 "Не бойся продвигаться медленно, бойся остановиться."#
2908 Ваши мысли больше не пребывают в одиночестве, когда Вы снимаете повязку с глаз.#
2909 Святилище дарует меткость и поспешность!#
2910 Святилище дарует тайные знания и сопротивление!#
2911 Барон!#

# 2912-2916 Autosort text:
2912 Item Categories for Inventory Autosort: (?)#
2913 Use arrows to set priority for autosort. 0 has no priority.#
2914 1 is lowest priority, 9 is highest priority to fill left to right.  #
2915 -1 is lowest priority, -9 is highest priority to fill right to left.#
2916 Equipped#

# New server flags.
2917 Hardcore#
2918 Classic#
2919 Keep Inventory On Death#
2920 +1 Life#
# Hardcore.
2921 NOTE: Experimental! Increases the stats of all enemies and improves their reaction 
time. For experienced adventurers who wish for a more difficult challenge! #
# Classic
2922 Cursed Edition levels only. For those wanting a shorter playthrough, or trying their 
hand at conquering the Classic leaderboard categories.#
# Keep Inventory
2923 Disable players dropping inventory items on death. (Multiplayer only)
Enjoy the dungeon without having to loot your allies! #
# Life Saving
2924 Spawn at the start of the game with an amulet of life saving, granting you 
an additional life.
NOTE: Enabling this will disable Achievements on your save files! #

# 2925 - 2957 New conducts.
2925 Hardcore#
2926 Discreet#
2927 Allied#
2928 Classic#
2929 Modded#
2930 Brawler#
2931 Ultra Speedrunner#
2932 Speedrunner#
2933 Inventory Keeper#
2934 +1 Lifer#
2935 Cursed#
2936 Ranger#

2958 Multiplayer Highscores#
2959 Continue multiplayer game#
2960 Autosort Inventory (%s)#
2961 Delete file#
2962 Cancel#
2963 Are you sure you want to delete your singleplayer save file?

#
2964 Are you sure you want to delete your multiplayer save file?

#
2965 WARNING: CONTINUING WILL OVERWRITE YOUR OLDEST SINGLEPLAYER SAVEFILE!#
2966 WARNING: CONTINUING WILL OVERWRITE YOUR OLDEST MULTIPLAYER SAVEFILE!#
2967 свет мерцает#
2968 нажмите [%s] чтобы сбросить золото#
2969 Боги Сокобана щедро вознаждают Ваши способности!#
2970 Богов Сокобана это слегка позабавило.#
2971 Боги Сокобана были менее чем впечатлены.#
2972 Доспехи согревают Ваше сердце.#
2973 Шлем наполняет Ваш разум таинственным шепотом.#
2974 От земли исходят вибрации, проходя через Ваши стопы.#
2975 Энергия плаща проходит через Ваше тело.#
2976 Вы полны потусторонним презрением.#
2977 Стоимость: %d + ?? ОМ#
2978 Custom Content#
2979 Workshop#
2980 Character Creation (Modded)#
2981 WARNING: MAKE SURE ALL LOBBY MEMBERS HAVE
IDENTICAL MOD LISTS LOADED!#
2982 NOTE: Modded sessions use their own savegame files.#
2983 keep game timer on HUD#
2984 Subscribe to host mod list#
2985 Mount host mod list#
2986 Savefile has cheats enabled#
2987 Loading modded sound files...#
2988 Unloading modded sound files...#
2989 Loading modded model files...#
2990 Unloading modded model files...#
2991 Loading modded book files...#
2992 Unloading modded book files...#
2993 Loading modded music files...#
2994 Unloading modded music files...#
2995 Brawler-mode active, only punches and throwing potions are allowed to attack!#
2996 Brawler-mode deactivated, all weapons permitted.#
2997 This tool is disabled in Brawler-mode!#
2998 Player savefile is not eligible for Brawler Achievement. Restart game to reset.#
2999 Spells are disabled in Brawler-mode!#
3000 Use Previous Character#
3001 Delete score#
3002 Are you sure you want to delete this high score?

#
3003 Достижения отключены#
3004 Loading modded language file...#
3005 Unloading modded language file...#
3006 Loading modded item sprites...#
3007 Unloading modded item sprites...#
3008 Loading modded items.txt properties...#
3009 Unloading modded items.txt properties...#
3010 fell to their death.#
3011 vertical sync#
3012 mute minimap pings#
3013 Loading modded monster limbs.txt files...#
3014 Unloading modded monster limbs.txt files...#
3015 Loading modded system resource image files...#
3016 Unloading modded system resource image files...#
3017 Loading modded game tiles...#
3018 Unloading modded game tiles...#
3019 Save & Disconnect#
3020
      Are you sure you want to disconnect
          and return to the main menu?
    
    Your multiplayer progress has been saved
        at the start of the current level.
    
 NOTE: 
    If your current party members advance to 
 the next dungeon floor without your character, 
    your savefile will no longer be able to 
              rejoin the session.#
3021
      Are you sure you want to disconnect
          and return to the main menu?
    
    Your multiplayer progress has been saved
        at the start of the current level.
    
 NOTE: 
   This will disconnect all party members and
          save their current progress.#
3022 Опции Карты#
3023 Foreground Transparency (%)#
3024 Background Transparency (%)#
3025 Размер Карты#
3026 Player/Ally Icon Zoom#
3027 Character Sheet Zoom#
3028 Skills/Party Sidebar Zoom#
3029 Прибл. Хотбара#
3030 Прибл. Чата#
3031 Прибл. ОЗ/ОМ Игрока#
3032 Прибл. Инвентаря#
3033 Скрыть Чат#
3034 Настройки Интерфейса Польз.#
3035 Под Вами нет земли, чтобы поставить это!#

# Follower Radial Menu Text
3036 Опции Последователя:#
3037 Ждать тут#
3038 Класс:#
3039 Двигаться к...#
3040 Поднять
Предметы:#
3041 Отойти#
3042 Выбросить#
3043 Взаимодействие...#
3044 Отдохнуть#
# Begin secondary option text.
3045 Следовать#
3046 #
3047 #
3048 #
3049 #
3050 #
3051 Взаимод. /
 Атаковать...#
3052 #
3053 [Смеш.]#
3054 [Ближ.]#
3055 [Дальнее]#
3056 [Бесхозное]#
3057 [Нет]#
3058 [Все]#
3059 Оружие#
3060 Экипировка#
3061 Все#
3062 Вы не соответствуете требованиям по Лидерству и Харизме
для этой опции. (Требуется: %s, Текущее: %s)#
3063 Отмена#
3064 удалить сохранение#
3065 Начать новую игру, или продолжить с сохранения:#
3066 перелистывайте стрелочками или колесом мыши#
3067 %2d / %2d одиночных слотов использовано#
3068 %2d / %2d  мультиплеерных слотов использовано#

# Follower responses.
3069 Я буду стоять здесь, %s.#
3070 Я буду стоять смирно.#
3071 Мой %s проклят!#
3072 Это тебе хорошо подойдет, %s!#
3073 Я попытаюсь найти что-нибудь получше.#
3074 Я не могу это использовать.#
3075 Это было как нельзя кстати!#
3076 Ох. Теперь я точно наелся.#
3077 Я не могу достать это.#
3078 Что-то мешает мне пройти.#
3079 Продвигаюсь к точке!#
3080 Прикрой меня, %s!#
3081 Возможно, они нуждаются в ремонте.#
3082 Здесь нечего заменить!#
3083 Здесь, внизу, действительно чувствуется ветерок.#
3084 Я не могу просто взять, и предать своих союзников.#
3085 Тебе стоит сохранить тех немногих друзей, которые тут у тебя есть.#
3086 Хмм.#
3087 Мм.#
3088 Это было немного плесневелых.#
3089 Я больше не могу есть.#
3090 Теперь я не голоден.#
3091 Фуу! Гнилая еда!#
3092 Ты можешь использовать эту команду только один раз за этаж.#
3093 Ремесленничать с #
3094 Нет доступных взаимодействий.#
# Follower responses end.

# Misc
3095 см. Таблицу Рекордов Steam#
3096 Ваше заклинание попадает по %s!#
3097 дверь#
3098 ворота#
3099 сундук#
3100 Тайная защита надежно удерживает замок на месте!#
3101 Тайная защита надежно удерживает дверь на месте!#
3102 Тайная защита надежно удерживает ворота на месте!#

# Follower responses cont'd.
3103 Приказ невозможен для %s.#
3104 Атаковать...#
3105 %s терпеливо ждет.#
3106 %s терпеливо ждет.#
3107 оружие #
3108 шлем #
3109 шляпа#
3110 нагрудник#
3111 ботинки#
3112 щит#
3113 перчатки#
3114 плащ#
3115 кольцо#
3116 амулет#
3117 экипировка#
3118 %s проклят!#
3119 %s #
3120 %s #
3121 %s #
3122 %s #
3123 пренебрежительно смотрит на %s.#
3124 быстро съедает %s.#
3125 складывает свое оружие.#
3126 складывает часть своей экипировки.#
3127 складывает свою экипировку.#
3128 %s решает следовать за Вами!#
3129 %s ворчит.#
3130 %s ворчит.#
3131 %s не может дотянуться отсюда.#
3132 %s не может дотянуться отсюда.#
3133 Что-то стоит на пути %s.#
3134 Что-то стоит на пути %s.#
3135 Прошу прощения %s, но я не расстанусь со своими находками.#

# Misc
3136 Спрятать имена игроков#
3137 %s очарован и готов служить Вам!#
3138 %s очарован и готов служить Вам!#
3139 Очарование лишает %s воли к борьбе!#
3140 Очарование лишает %s воли к борьбе!#
3141 Вы сопротивляетесь очаровнию!#
3142 Очарование не сработало на %s!#
3143 Очарование не сработало на %s!#
3144 Магическое очарование лишает Вас воли к борьбе!#
3145 Слизень обволакивает и поглощает %s!#

3146 Networking#
3147 disable multithreaded Steam networking#
3148 Some clients may experience stuttering or poor framerates if enabled, 
disable this or try direct-ip hosted lobbies to improve performance.#
3149 Hides IP address when typing in the direct-ip connect window. #
3150 Hides HUD elements in-game, such as hotbar, HP/MP, minimap etc. #
3151 Picked up items will automatically be added to your hotbar if enabled. You can 
specify which categories of items that get added in the options to the right.#
3152 Automatically starts appraising unidentified items when you pick them up. 
Will not interrupt any existing appraisal of an item.#
3153 Disables game event messages on the left-hand side message log. Messages will 
still appear in the bottom scrollable message log.#
3154 If enabled, right clicking on an item in the inventory will not automatically equip or 
use the item. The option must be selected from the right-click popup menu instead.#
3155 If enabled, hovering over an item in the inventory or hotbar panels and pressing the 
keyboard keys 0-9 will send that item to the numbered hotbar slot. If hovered over the
hotbar, items will automatically swap positions if the specified slot is filled.#
3156 Keeps the right-side skills/party HUD pages open when the inventory is closed. Locking 
the party page is helpful when keeping track of follower or player ally health. Can be
locked/unlocked in-game by left clicking the lock symbol on the HUD page.#
3157 Always shows the in-game timer when the inventory is closed in the upper right-hand section of 
the screen. Useful to track speedrun times, when the minotaur will arrive, or how long your
current food situation will last.#

3158 mute audio when game window focus is lost#
3159 Show Numerical Skill Values#

3160 Раса:#
3161 человек#
3162 скелет#
3163 вампир#
3164 суккуб#
3165 козлолюд#
3166 автоматон#
3167 инкуб#
3168 гоблин#
3169 инсектоид#

3175 Use left click or press left/right to toggle between active customization type.#

3176 Gameplay Options:#
3177 use %s abilities#
3178 aesthetic skin only#

3179 Для Скелетов еда бесполезна!#
3180 Подождите! Вы превращаете ману в новую жизнь!#
3181 У Вас не хватило маны на возрождение...#
3182 Вы с трудом боретесь с течением, так как Вы - Скелет!#
3183 Ваша плоть обжигается до боли, когда Вы соприкасаетесь с водой!#
3184 Ваши кости раскалываются от боли, когда Вы соприкасаетесь с водой!#
3185 Полиморф рассеялся, и Вы возвращаетесь к своей обычной форме.#
3186 Вы полиморфируете в %s!#
3187 %s полиморфирует в %s!#
3188 %s полиморфирует в %s!#
3189 Но Вы не чувствуете измений...#
3190 Вы выпиваете Зелье Полиморфа...#
3191 Полиморф не сработал!#
3192 Полиморф смывается водой!#
3193 Ваша кожа трескается, когда Вы чувствуете, что полиморф начинает рассеиваться...#
3194 Душа вашего %s возвращается к Вам.#
3195 Душа %s возвращается к Вам.#
3196 Откажись от
   души#
3197 Ваш призванный %s получил новый ранг!#
3198 Подождите! Ваши призванные союзники вдохнули в Вас новую жизнь!#

3199 Закрыто - Требуется DLC Myths & Outcasts!#
3200 Закрыто - Требуется DLC Myths & Outcasts!
Left click to view on the store page.#

3201 Бле! Ваше тело отвергает твердые вещества в вашем желудке!#
3202 Какая ужасная ночь для того, чтобы быть проклятым...#
3203 Черт возьми! Это отвратительно!#
3204 Безоружный#
3205 %s ошеломлен Вашим ударом!#
3206 %s ошеломлен Вашим ударом!#
3207 Вы ошеломлены ударом %s!#
3208 Вы ошеломлены ударом %s!#
3209 %+3d от способности#
3210 Ваш клинок глубоко прорезает %s!#
3211 Ваш клинок глубоко прорезает %s!#
3212 %s глубоко прорезает Вас!#
3213 %s глубоко прорезает Вас!#
3214 %s отшатывается назад!#
3215 %s отшатывается назад!#
3216 Вы отброшены назад!#
3217 Вы не можете снять %s.
 Оно освящено!#
3218 Вы не можете. Оно освящено!#
3219 Вы не можете продать %s.
 Оно освящено!#
3220 Вы опустошаете банку с
 %s.#
3221 Вы просыпаетесь, не имея ни малейшего представления о том, где Вы...
 ваша голова раскалывается.#
3222 Может быть, выпивка снимет напряжение...#

3223 колдун#
3224 проклятый#
3225 месмер#
3226 пивовар#
3227 механик#
3228 каратель#
3229 шаман#
3230 охотник#

3231 A frail but adept spellcaster able to conjure allies with mana.

Difficulty: Normal#
3232 The Accursed suffer from bestial hunger, but gain supernatural magic power and speed.
An arcane library found deep within the dungeon may have a cure.
Difficulty: Hard#
3233 The Mesmer uses the Charm spell and leadership ability to enlist powerful allies.

Difficulty: Hard#
3234 A talented alchemist who is also comfortable with the relationships and bar-room
brawls that a good brew will bring.
Difficulty: Normal#

3235 A skilled craftsman, the Mechanist uses a toolkit to make and maintain mechanical
weapons, letting contraptions do the dirty work.
Difficulty: Normal#

3236 The Punisher picks unfair fights, toying with foes using dark magic and a whip before
making the execution, or releasing one's inner demons to do the job.
Difficulty: Very Hard#

3237 The Shaman is a mystic whose connection to nature spirits allows them to shapeshift 
into bestial forms. Each form's talents provide diverse advantages in the dungeon.
Difficulty: Normal#

3238 Equipped to track and bring down foes from afar, the Hunter uses special arrows and a
magic boomerang to ensure they never have to fight toe-to-toe.
Difficulty: Hard#

3239 Skill number invalid!#
3240 Оценивание недостаточно высоко для идентификации
 "%s".#
3241 Вы чувствуете, как проклятие снимается, когда произносите заклинание...#
3242 Знания, хранящиеся в книге, дают Вам контроль над проклятием!#
3243 Изыйди из моего магазина, %s %s!#
3244 узнает о политике магазина %s "никаких %s".#
3245 %d зелий выпало из фонтана!#
3246 Зелье выпало из фонтана!#
3247 Вас начинает прошибать холодный пот...#
3248 Ваши руки начинают дрожать...#
3249 Вы чувствуете, как у Вас начинает болеть голова...#
3250 Ваше похмелье проходит.#
3251 %s решает стать Вашим собутыльником!#
3252 %s решает стать Вашим собутыльником!#
3253 Ваше здоровье ослабевает из-за проклятия!#
3254 решает поплавать в воде.#

# Skill tooltips
3255 
Chance to lockpick chests and doors:        %5.1f%%
Scrap chance from unlocking chests:         %5.1f%%
Scrap chance from lockpicking Automatons:   %5.1f%%
Chance to disarm arrow traps:               %5.1f%%
Chance for bonus salvaged scrap:            %5.1f%%
Able to repair item with value (metal/magic): %4s
Maximum deployed tinkering allies:           %5.0f
Available robot ally commands shown on NPC menu [%s] #
3256 
Player current visibility:       %2.0f tile(s)
Visibility reduction from skill:%3.0f%%
Night vision when sneaking:     +%2.0f Light
Backstab bonus damage:          +%2.0f ATK#
3257 
Item buy price from shop:  %3.2fx gold value
Item sell price to shop:   %3.2fx gold value  #
3258 
Time to appraise per item gold value:      %3.2fs
Max item gold value that can be appraised: %4.0fG
Can appraise worthless glass:                %3s   #
3259 
Player movement speed in water/lava:  %3.1f%% 
#
3260 
Maximum followers (via [%-11s] recruiting):  %2.0f   
Bonus movement speed for followers:           +%2.0f DEX
Charm Monster spell base chance:                 %3.0f%%
Available follower commands shown on NPC menu [%s]#
3261 
MP Regeneration base time:         1 MP / %1.1fs 
Spellcasting beginner:                     %3s
(Beginners fumble spells and expend more mana)#
3262 
Highest skill level magic that can be learnt: %8s
Current tier spells:                                     
#
3263 
Ranged damage output:              %3.0f - 100%%
Ranged weapon degrade chance on use:   %5.2f%%
Armor piercing arrow chance:             %3.0f%%
 (Piercing based on PER only)
Thrown weapon damage:                    %3.0f%%#
3264 
Sword damage output:           %7.0f - 100%%
Normal sword usage degrade chance:      %1.2f%% 
Degrade chance when 0 damage is dealt: %5.2f%%#
3265 
Mace damage output:            %7.0f - 100%%
Normal mace usage degrade chance:       %1.2f%% 
Degrade chance when 0 damage is dealt: %5.2f%%#
3266 
Axe damage output:             %7.0f - 100%%
Normal axe usage degrade chance:        %1.2f%% 
Degrade chance when 0 damage is dealt: %5.2f%%#
3267 
Polearm damage output:         %7.0f - 100%%
Normal polearm usage degrade chance:    %1.2f%% 
Degrade chance when 0 damage is dealt: %5.2f%%#
3268 
Defending armor increase:                +%3.0f AC 
Shield normal degrade chance on hit:     %5.2f%%
Shield degrade chance when defending:    %5.2f%%#
3269 
Unarmed damage output:             %7.0f - 100%%    
Melee glove normal degrade chance:          %1.2f%%
Degrade chance when 0 damage is dealt:     %5.2f%%
Bonus unarmed ATK:                        +%2.0f ATK
Knockback distance on fully charged strike:  %3.0f%%
 (Requires melee gloves equipped)#

# Additional skill tooltip text
3270 








Legendary: 
 Bonus %d gold or an item when lockpicking chests 
 Able to repair any item using the tinkering kit#
3271 




Legendary: 
 Sneaking (using defend key without a shield)
  grants invisibility.
 Backstab bonus damage is doubled#
3272 


Legendary: 
 Sell item of any kind to any shop type#
3273 



Legendary: 
 Appraise all items instantly#
3274 

Legendary: 
 Permanent water-walking over water and lava#
3275 




Legendary: 
 Can recruit goblins, goatmen and insectoids#
3276 



Legendary: 
 Auto learn [Forcebolt] spell, mana cost is 0#
3277 


Legendary: 
 Auto learn [Dominate] spell#
3278 



Legendary: 
 +5 ATK and inflict 5s [bleeding] status 
  on fully charged strike.
 (Targets invulnerable to bleeding take 
  +5 additional ATK)#
3279 



Legendary: 
 +5 ATK and 25%% chance to inflict 1.5s
  [paralyze] status on fully charged strike#
3280 



Legendary: 
 +10 ATK and inflict 3s [slow] status 
  on fully charged strike#
3281 



Legendary: 
 +5 ATK and inflict [knockback] status 
  on fully charged strike#
3282 






Legendary: 
 +5 ATK and inflict 1s [paralyze] status 
  on fully charged stealth backstab strike#
3283 



Legendary: 
 Shields never degrade on hit#
3284 





Legendary: 
 Ranged weapons never degrade on use#

3285 Бригада ЗАП прибыла!
 "Минотавр приближается! Давайте убьем здесь и других мерзких тварей!"#
3286 #
3287 %s
 невозможно починить.#
3288 У Вас нет вещей, которые можно починить!#
3289 Наносит %d магического урона#
3290 Наносит %d магического урона
 и накладывает статус [%s]#
3291 Наносит %d магического урона и накладывает
 [%s] и [%s]#
3292 Накладывает статус [%s]#
3293 Наносит %d магического урона
 и накладывает статус [%s]#
3294 замедление#
3295 горение#
3296 паралич#
3297 кровотечение#
3298 сон#
3299 замешательство#
3300 отравление#
3301 Type: Area#
3302 Type: Sustained#
3303 Type: Projectile#
3304 Type: Short Projectile (x3)#
3305 Type: Self#
3306 Type: Point Target#
3307 Restores %d HP to caster 
 and nearby allies#
3308 Grants magic reflection while sustained
Magic damage reflected is subtracted from caster's MP#
3309 Grants levitation while sustained#
3310 Grants invisibility while sustained#
3311 Grants light while sustained#
3312 Removes a curse from an item#
3313 Identifies an item#
3314 Reveals the level layout on
 the current dungeon floor#
3315 Teleports caster to a random location#
3316 Opens doors, gates and locked containers#
3317 Locks doors and chests#
3318 Removes status effects from
 caster and nearby allies#
3319 Breaks down a wall#
3320 Summons a skeleton ally that can be recalled
Expert Magic skill summons a second skeleton
Summon level is kept between casts#
3321 Dominates a target into servitude
MP Cost is based on the target's current HP
Caster's HP is consumed if spell cost is 
 greater than the caster's MP#
3322 Steals the weapon of a target and
 adds it to the caster's inventory#
3323 Deals %d magic damage to HP and MP 
HP/MP damage inflicted is restored to the caster#
3324 Grants unarmed attacks a chance to inflict
 [lifesteal] and [bleeding] while sustained
HP regeneration is paused
Movement speed and hunger depletion is increased#
3325 Cost: %d MP (1 MP / %1.2fs)#
3326 Attempts to charm a monster into servitude
Only 1 monster may be charmed at one time
Inflicts [pacify] status on failure#
3327 Вы не можете подчинить себе больше монстров!#
3328 Алхимия: Выберите основное зелье#
3329 Алхимия: Выберите зелье, с которым смешать#
3330 %+2d #
3331 %d %+2d #
3332 Вы комбинировали %s с %s...#
3333 Вы комбинировали неопознанное зелье с %s...#
3334 Вы комбинировали %s с неопознанным зельем...#
3335 Вы комбинировали 2 неопознанных зелья...#
3336 Пустой сосуд отлично подходит для наливания жидкостей.#
3337 У Вас нет известных зелий для комбинирования!#
3338 У Вас нет известных основных зелий для смешивания!#
3339 Варить#
3340 Алхимия#
3341 Перестать Варить#
3342 У Вас не осталось зелий для смешивания!#
3343 У Вас нет зелий для смешивания!#
3344 Экспериментальная Алхимия: Выберите основное зелье#
3345 Экспериментальная Алхимия: Выберите зелье, с которым смешать#
3346 Вы узнали о базовом
 алхимическом ингридиенте %s.#
3347 








Legendary: 
 Brewed potions have +2 blessing
 Alembics never degrade#
3348 
Thrown potion impact damage:          %3.0f%%
Potion effect damage:                 %3.0f%%
Water brewing duplication chance:     %3.0f%%
Empty bottle %% on consume:           %4.0f%%
 (Plain or bubbly potions only)
Empty bottle %% on brew:              %4.0f%%
Learnt alchemy ingredients:
 Base              Secondary
#
3349 Вы узнали о вторичном 
 алхимическом ингридиенте %s.#
3350 выдул варево.#
3351 Вы получили %s.#
3352 Сварено %s.#
3353 Налито в бутылку %s.#
3354 Вы внезапно чувствуете себя намного сильнее!#
3355 Ваши силы возвращаются к норме.#
3356 Настой растворяется в воде...#

3357 иконки статус эффектов#
3358 Вы чувствуете прилив сил?#
3359 Победоносный %s!#
3360 Вечный %s!#
3361 %s Барон!#
3362 %s %s.#
3363 Костлявый#
3364 Кривозубый#
3365 Красотка#
3366 Блеющий#
3367 Шаблонный#
3368 Плохой Парень#
3369 Баюн#
3370 Тугой#

3371 mute player monster sounds#
3372 Locked - Legends & Pariahs DLC Required!#
3373 Информация о Расе#
3374 Убрать инф. о Расе#
3375 Человек

